21770,"HAZARD","Construction","Catedral","Santiago","Gonzazul",-33.437351,-70.651155
21771,"CHIT_CHAT","Chit-Chat","Colón","Independencia","marcianeka",-33.422527,-70.658521
21772,"POLICE","Police","Dr. Carlos Lorca Tobar","Independencia",,-33.420992,-70.653358
21773,"JAM","Standstill Traffic","Bandera","Santiago","victoranriquez",-33.432934,-70.652397
21774,"HAZARD","Pothole","Av. Perú","Recoleta",,-33.4242,-70.640109
21775,"JAM","Standstill Traffic","Autopista Central",,"EloyParra304",-33.428604,-70.663351
21776,"JAM","Standstill Traffic","Autopista Central",,,-33.426586,-70.668738
21777,"JAM","Heavy Traffic","Av. Santa María","Santiago","reinis_gt",-33.434499,-70.640508
21778,"JAM","Standstill Traffic","Av. Manuel Rodríguez","Santiago","Charlspacefullxxl",-33.435222,-70.659994
21779,"POLICE","Police","Catedral","Santiago","MDM01Cool",-33.437631,-70.653783
21780,"JAM","Heavy Traffic","Autopista Central",,,-33.430571,-70.661707
21781,"JAM","Heavy Traffic","Av. Fermín Vivaceta","Independencia",,-33.426287,-70.661239
21782,"POLICE","Police","Av. Recoleta","Recoleta","Witooooo",-33.416761,-70.643751
21783,"JAM","Heavy Traffic","Morandé","Santiago","victoranriquez",-33.439202,-70.653772
21784,"JAM","Traffic Jam","Artesanos","Recoleta",,-33.431679,-70.6493
21785,"HAZARD","Construction","Escanilla","Independencia","Feliqe_developer",-33.429136,-70.658133
21786,"HAZARD","Road Hazard","Salida 17 > Mercado Central",,,-33.433177,-70.649418
21787,"JAM","Traffic Jam","Av. San Pablo","Santiago","CristianVarela1997",-33.434643,-70.662257
21788,"POLICE","Police","Catedral","Santiago",,-33.4382,-70.659332
21789,"HAZARD","Pothole","Blanco Fombona","Independencia",,-33.41458,-70.667762
21790,"JAM","Standstill Traffic","Autopista Central",,,-33.426949,-70.667729
21791,"JAM","Standstill Traffic","Rivera","Independencia","Jamsdark",-33.426319,-70.659026
21792,"POLICE","Police","Av. Recoleta","Recoleta",,-33.416541,-70.643664
21793,"CHIT_CHAT","Chit-Chat","Av. Fermín Vivaceta","Independencia","FranciscoAndresSpeedy",-33.42087,-70.663083
21794,"HAZARD","Car Stopped on Shoulder","Av. Fermín Vivaceta","Independencia","FranciscoAndresSpeedy",-33.422063,-70.662699
21795,"JAM","Heavy Traffic","Av. Presidente Balmaceda","Santiago","RonnyAndresVergaraNavarro",-33.429997,-70.666877
21796,"JAM","Traffic Jam","Dardignac","Recoleta",,-33.432077,-70.646029
21797,"JAM","Heavy Traffic","Autopista Costanera Norte",,,-33.431088,-70.656091
21798,"JAM","Standstill Traffic","Catedral","Santiago","Gonzazul",-33.437781,-70.655337
21799,"JAM","Heavy Traffic","Autopista Central",,"Mulat0",-33.435384,-70.660452
21800,"JAM","Standstill Traffic","Puente La Paz","Santiago",,-33.432338,-70.651672
21801,"POLICE","Police","Av. Recoleta","Recoleta",,-33.416912,-70.643692
21802,"JAM","Heavy Traffic","Av. Manuel Rodríguez","Santiago",,-33.438011,-70.66028
21803,"JAM","Standstill Traffic","Av. Ricardo Cumming","Santiago","PanchoGuevara2121",-33.435239,-70.668988
21804,"JAM","Heavy Traffic","Av. Fermín Vivaceta","Independencia","benjaminortegatrigo",-33.429111,-70.660479
21805,"JAM","Standstill Traffic","Av. Recoleta","Recoleta","jeshuli",-33.412582,-70.643456
21806,"JAM","Standstill Traffic","Bellavista","Recoleta","AndrewSanMa",-33.432678,-70.645797
21807,"POLICE","Police","Retiro","Independencia","world_rbsx6oo4",-33.423805,-70.660199
21808,"POLICE","Police","Av. Fermín Vivaceta","Independencia","world_4d1n3qtm",-33.423384,-70.662228
21809,"JAM","Standstill Traffic","Catedral","Santiago","Gonzazul",-33.437614,-70.653618
21810,"CHIT_CHAT","Chit-Chat","Av. Fermín Vivaceta","Independencia","elmadafakinviktor",-33.424045,-70.661992
21811,"JAM","Heavy Traffic","Ismael Valdés Vergara","Santiago","llSPAYSll",-33.433418,-70.650502
21812,"JAM","Standstill Traffic","Av. Presidente Balmaceda","Santiago","world_582jx7hx",-33.430436,-70.665479
21813,"JAM","Standstill Traffic","Escanilla","Independencia","Feliqe_developer",-33.4283,-70.658376
21814,"POLICE","Police","Maruri","Independencia",,-33.421427,-70.657388
21815,"JAM","Heavy Traffic","Santa Filomena","Recoleta","RenegadoXXXX",-33.429876,-70.645404
21816,"JAM","Traffic Jam","General Mackenna","Santiago","llSPAYSll",-33.433172,-70.654987
21817,"HAZARD","Road Hazard","Monjitas","Santiago",,-33.437071,-70.648906
21818,"POLICE","Police","Av. Fermín Vivaceta","Independencia","world_4d1n3qtm",-33.423907,-70.662041
21819,"JAM","Heavy Traffic","Autopista Costanera Norte",,"josemaco70",-33.432394,-70.650929
21820,"JAM","Standstill Traffic","Autopista Central",,,-33.427659,-70.665795
21821,"ROAD_CLOSED","Road Closed","Antonia López de Bello","Recoleta","AGUAS ANDINAS. TRABAJANDO EN LA EMERGENCIA.",-33.431784,-70.642225
21822,"POLICE","Police","Av. La Paz","Independencia","Gis_J_",-33.420513,-70.650594
21823,"CHIT_CHAT","Chit-Chat","José Miguel de la Barra","Santiago","world_qob4rfvr",-33.436827,-70.643503
21824,"POLICE","Police","Monjitas","Santiago",,-33.436552,-70.643943
21825,"JAM","Standstill Traffic","Santos Dumont","Recoleta",,-33.422072,-70.64441
21826,"JAM","Heavy Traffic","Antonia López de Bello","Recoleta","Joanseguridad",-33.431713,-70.643386
21827,"POLICE","Police","Dr. Carlos Lorca Tobar","Independencia",,-33.421066,-70.652651
21828,"JAM","Traffic Jam","Artesanos","Recoleta",,-33.431306,-70.651016
21829,"CHIT_CHAT","Chit-Chat","Monjitas","Santiago","PropiedadesValenzCorp",-33.436631,-70.644717
21830,"JAM","Standstill Traffic","Autopista Central",,,-33.43289,-70.660775
21831,"POLICE","Police","Aníbal Pinto","Independencia","world_8js5y92s",-33.427546,-70.658193
22095,"POLICE","Police","General Bustamante","Providencia","EdgarChirinos24",-33.438183,-70.632533
22144,"JAM","Heavy Traffic","General San Martín","Quilicura",,-33.358296,-70.6917
22431,"HAZARD","Construction","Acceso Autopista Kennedy > Oriente",,,-33.411928,-70.607156
22545,"POLICE","Police","Quebec","Lo Prado",,-33.440391,-70.734813
22652,"JAM","Standstill Traffic","Av. Américo Vespucio Sur","Las Condes",,-33.425992,-70.576493
22683,"JAM","Standstill Traffic","Av. Príncipe de Gales","La Reina",,-33.438052,-70.57108
22771,"HAZARD","Car Stopped on Shoulder","Av. Libertador Bernardo O'Higgins","Estación Central",,-33.457669,-70.706807
22773,"JAM","Heavy Traffic","Neptuno","Estación Central","world_c75bymvq",-33.460135,-70.720734
22797,"JAM","Traffic Jam","Av. Camilo Henríquez","Puente Alto","Wladimir-33",-33.589903,-70.541598
22846,"JAM","Traffic Jam","Departamental","San Miguel",,-33.501683,-70.661164
22905,"JAM","Standstill Traffic","Ruta 57 CH / Autopista Los Libertadores",,,-33.310221,-70.70191
22996,"HAZARD","Car Stopped on Shoulder","Autopista Central",,,-33.608755,-70.716717
23048,"JAM","Standstill Traffic","Mirador Azul","La Florida",,-33.514291,-70.610417
23111,"CHIT_CHAT","Chit-Chat","Ruta 57 CH / Autopista Los Libertadores",,"wapingg",-33.302822,-70.699656
23157,"JAM","Traffic Jam","Av. Contraalmirante Fernández Vial","Lo Barnechea",,-33.365688,-70.528
23216,"POLICE","Police","Conferencia","Santiago",,-33.45582,-70.676133
23328,"HAZARD","Car Stopped on Shoulder","Autopista Central",,"cachorro_movil",-33.624536,-70.714531
23404,"JAM","Heavy Traffic","Salida >Mirador Azul","La Florida","Peterrun",-33.511735,-70.603202
23795,"JAM","Heavy Traffic","Ruta G-30 / Camino a Lonquén",,"panchoextrimspeed",-33.557334,-70.755362
23874,"JAM","Traffic Jam","Av. José Manuel Balmaceda","Renca",,-33.403686,-70.708319
24106,"JAM","Standstill Traffic","Salida 10b-S > Santa Margarita / Puerta Sur",,,-33.54094,-70.708428
24188,"JAM","Heavy Traffic","Av. Vicuña Mackenna","Providencia",,-33.440759,-70.634137
24195,"POLICE","Police","Carlos Dittborn","Ñuñoa",,-33.465738,-70.615497
24209,"JAM","Standstill Traffic","Av. Manuel Antonio Matta","Santiago","AnaTapiaFlores",-33.456815,-70.636515
24222,"JAM","Heavy Traffic","Carmen","Santiago","world_jamzm4jn",-33.456702,-70.639802
24227,"HAZARD","Car Stopped on Shoulder","Retorno","Ñuñoa",,-33.463775,-70.624478
24233,"JAM","Standstill Traffic","Av. Salvador","Providencia","PoduNach",-33.442531,-70.623848
24468,"JAM","Heavy Traffic","Av. Lo Espejo","Lo Espejo","world_suxg2jjn",-33.538358,-70.687428
24529,"POLICE","Police","Varinia","Maipú",,-33.498855,-70.776008
24621,"POLICE","Police","Juan Moya Morales","Ñuñoa",,-33.457625,-70.586358
24650,"JAM","Standstill Traffic","Presidente José Batlle y Ordóñez","Ñuñoa","FelixQNinja",-33.452789,-70.583027
24700,"HAZARD","Pothole","Álvaro Casanova","Peñalolén","world_n0rkssna",-33.470452,-70.523982
24701,"JAM","Heavy Traffic","El Acueducto","Peñalolén","TriumphRat",-33.48133,-70.539185
24702,"HAZARD","Pothole","El Acueducto","Peñalolén",,-33.483403,-70.540022
24703,"HAZARD","Pothole","Av. Los Presidentes","Peñalolén",,-33.488897,-70.549966
24704,"JAM","Traffic Jam","Av. Las Perdices","Peñalolén","world_9hzoykub",-33.490668,-70.540965
24705,"JAM","Traffic Jam","Av. Consistorial","Peñalolén","Drakrull",-33.484918,-70.547873
24706,"HAZARD","Pothole","Alerce Andino Oriente","Peñalolén",,-33.482649,-70.540604
24707,"JAM","Standstill Traffic","Av. Consistorial","Peñalolén","Drakrull",-33.487824,-70.549134
24708,"JAM","Heavy Traffic","Av. Grecia","Peñalolén","betotatan",-33.475952,-70.541936
24833,"JAM","Heavy Traffic","Av. Providencia","Providencia","reinis_gt",-33.436404,-70.631597
24854,"JAM","Heavy Traffic","Mallinkrodt","Providencia","world_192r3c50",-33.432668,-70.633429
24939,"CHIT_CHAT","Chit-Chat","Av. Santa Rosa","La Pintana",,-33.576635,-70.629643
24941,"JAM","Traffic Jam","Juanita","La Pintana",,-33.584728,-70.619409
25268,"JAM","Traffic Jam","General San Martín","Huechuraba","world_t6xck1aa",-33.362046,-70.689542
25269,"JAM","Heavy Traffic","Autopista Central - Eje Gral. Velásquez",,,-33.378374,-70.69427
25275,"JAM","Heavy Traffic","Av. Presidente Eduardo Frei Montalva","Conchalí",,-33.376728,-70.694328
25443,"JAM","Standstill Traffic","Av. Ossa","La Reina","world_tbatnybs",-33.431587,-70.574316
25444,"JAM","Heavy Traffic","Av. Manquehue Sur","Las Condes",,-33.414488,-70.565605
25479,"JAM","Heavy Traffic","Florencio Barrios","Las Condes",,-33.429426,-70.55164
25687,"POLICE","Police","Padre Hurtado","La Reina",,-33.433407,-70.538135
25689,"POLICE","Police","Av. Padre Hurtado Sur","Las Condes","world_wv32swkn",-33.414655,-70.539797
25876,"JAM","Standstill Traffic","Av. San Pablo","Pudahuel",,-33.44468,-70.742716
26102,"POLICE","Police","Autopista Nororiente",,,-33.299346,-70.669271
26182,"HAZARD","Car Stopped on Shoulder","Autopista Costanera Norte",,"FelipeAndresMorelPirazzoli",-33.378881,-70.574009
26288,"HAZARD","Pothole","María Magdalena","Estación Central","Conductor_Sereno",-33.469332,-70.697678
26294,"HAZARD","Car Stopped on Shoulder","Autopista Central - Eje Gral. Velásquez",,"JennyParraguez",-33.456125,-70.690225
26317,"JAM","Traffic Jam","Av. Libertador Bernardo O'Higgins","Estación Central","world_895v5mr6",-33.454788,-70.694251
26389,"HAZARD","Car Stopped on Shoulder","Autopista Costanera Norte",,,-33.374378,-70.547395
26390,"JAM","Heavy Traffic","Autopista Costanera Norte",,,-33.374488,-70.548907
26439,"JAM","Heavy Traffic","Ruta 78",,,-33.549619,-70.809308
26541,"HAZARD","Road Hazard","Av. Padre Hurtado","San Bernardo","Ciclista más adelante",-33.619794,-70.681574
26542,"JAM","Traffic Jam","Av. Colón Sur","San Bernardo","Aku49rayo",-33.593644,-70.681957
26881,"CHIT_CHAT","Chit-Chat","Av. Virginia Subercaseaux","Buin","Angeelito17",-33.646272,-70.631274
26957,"JAM","Standstill Traffic","Autopista Central",,,-33.441111,-70.660113
26983,"JAM","Standstill Traffic","Teatinos","Santiago","Gonzazul",-33.440685,-70.655056
27209,"JAM","Heavy Traffic","Av. Manuel Antonio Matta","Santiago","world_43nmxfxp",-33.456018,-70.632756
27222,"JAM","Standstill Traffic","Lira","Santiago","world_irrnc64q",-33.449561,-70.638967
27375,"JAM","Traffic Jam","Av. Chile - España","Ñuñoa","world_86v3la2h",-33.452165,-70.598301
27388,"JAM","Heavy Traffic","Av. Grecia","Ñuñoa",,-33.464391,-70.601612
27428,"JAM","Heavy Traffic","Presidente José Batlle y Ordóñez","Ñuñoa","Juanablogf",-33.453476,-70.581864
27510,"JAM","Standstill Traffic","La Granja","La Cisterna","viajero0905",-33.533045,-70.649224
27511,"JAM","Standstill Traffic","Av. Américo Vespucio","San Ramón","world_jf1trdbe",-33.541849,-70.640173
27512,"ROAD_CLOSED","Road Closed","Av. Padre Hurtado","El Bosque",,-33.546432,-70.666761
27519,"POLICE","Police","Gran Avenida José Miguel Carrera","La Cisterna",,-33.530954,-70.662546
27691,"JAM","Standstill Traffic","Av. José Arrieta","La Reina",,-33.461894,-70.56418
27693,"JAM","Standstill Traffic","Av. Simón Bolívar","Ñuñoa","victorwang17",-33.448143,-70.576371
27694,"JAM","Heavy Traffic","Av. Tobalaba","Peñalolén","Jagdrain9",-33.466904,-70.550304
27704,"JAM","Heavy Traffic","Bremen","Ñuñoa",,-33.444132,-70.578921
27710,"JAM","Standstill Traffic","Av. Simón Bolívar","Ñuñoa","world_ztpxc0l7",-33.448073,-70.574812
27714,"JAM","Heavy Traffic","Cruz Almeyda","Peñalolén","kmkcc",-33.465463,-70.571059
27715,"POLICE","Police","Bremen","Ñuñoa",,-33.44709,-70.579085
27716,"JAM","Standstill Traffic","Av. Simón Bolívar","Ñuñoa","pablogalvan",-33.448042,-70.573385
27720,"JAM","Standstill Traffic","Av. José Arrieta","La Reina",,-33.462221,-70.5632
27745,"HAZARD","Pothole","Roberto Durán Valenzuela","Maipú","escm7",-33.504595,-70.794013
27746,"JAM","Standstill Traffic","Ruta 78",,"Cronomix",-33.528183,-70.799215
27747,"JAM","Heavy Traffic","Ruta 78",,,-33.517961,-70.799273
27748,"JAM","Heavy Traffic","Av. 4 Poniente","Maipú",,-33.50611,-70.790898
27749,"JAM","Standstill Traffic","Ruta 78",,"Cronomix",-33.508071,-70.799304
27750,"HAZARD","Pothole","Libertador de Chile","Maipú","escm7",-33.503776,-70.794451
27812,"JAM","Standstill Traffic","Autopista Vespucio Sur",,,-33.477603,-70.578286
27813,"JAM","Heavy Traffic","Autopista Vespucio Sur",,,-33.472693,-70.577273
27814,"JAM","Heavy Traffic","Av. Los Presidentes","Peñalolén","Josion",-33.480398,-70.577275
27815,"POLICE","Police","Diputada Laura Rodríguez","Peñalolén",,-33.470236,-70.558457
27816,"ROAD_CLOSED","Road Closed","Av. Tobalaba","Peñalolén","ElFresh92",-33.487327,-70.558583
27817,"HAZARD","Pothole","Av. Quilín","Peñalolén","Jorgeeduardo1604",-33.4985,-70.565372
27818,"HAZARD","Car Stopped on Shoulder","Rodrigo de Araya","Macul",,-33.470779,-70.578794
27819,"ROAD_CLOSED","Road Closed","Av. Tobalaba","Peñalolén","ElFresh92",-33.486804,-70.558517
27820,"JAM","Heavy Traffic","Av. Grecia","Peñalolén",,-33.470851,-70.567542
27821,"JAM","Heavy Traffic","Av. Quilín","Peñalolén",,-33.499097,-70.558798
27823,"JAM","Standstill Traffic","Av. Los Molineros","Peñalolén","world_6ahay5v9",-33.47032,-70.56861
27824,"JAM","Standstill Traffic","Mariano Sánchez Fontecilla","Peñalolén","macarenarodriguezPeaceful7",-33.497526,-70.559239
27825,"JAM","Heavy Traffic","Av. Tobalaba","Peñalolén","pepitolepua",-33.48344,-70.558311
27826,"JAM","Standstill Traffic","Av. Los Presidentes","Peñalolén","paulauwu",-33.486184,-70.558233
27827,"ROAD_CLOSED","Road Closed","Av. Quilín Norte","Peñalolén","GeoClosures",-33.489164,-70.566423
27828,"JAM","Standstill Traffic","Av. Los Presidentes","Peñalolén","Josion",-33.480403,-70.57792
27829,"JAM","Standstill Traffic","Av. Grecia","Peñalolén",,-33.471075,-70.566372
27830,"ROAD_CLOSED","Road Closed","Av. Tobalaba","Peñalolén","ElFresh92",-33.486251,-70.558476
27831,"HAZARD","Pothole","Av. Los Presidentes","Peñalolén",,-33.488878,-70.550093
27832,"ROAD_CLOSED","Road Closed","Av. Tobalaba","Peñalolén","ElFresh92",-33.486414,-70.558484
27833,"JAM","Heavy Traffic","Av. Tobalaba","Peñalolén",,-33.480983,-70.558121
27834,"ROAD_CLOSED","Road Closed","Av. Tobalaba","Peñalolén","ElFresh92",-33.491486,-70.559145
27836,"JAM","Heavy Traffic","Las Viñas","Peñalolén","maga123",-33.482518,-70.558535
27837,"ROAD_CLOSED","Road Closed","Av. Quilín Norte","Peñalolén","GeoClosures",-33.491446,-70.560071
27838,"JAM","Heavy Traffic","Alejandro Ríos Valdivia","Macul",,-33.47243,-70.577992
27839,"JAM","Standstill Traffic","Av. Quilín","Peñalolén","mplazag",-33.498576,-70.564739
27891,"POLICE","Police","La Unión","Recoleta","elqueso23",-33.416658,-70.645593
27908,"POLICE","Police","La Unión","Recoleta","El_wuaro",-33.416763,-70.645952
27947,"JAM","Heavy Traffic","Autopista Vespucio Norte",,"trebol_onne",-33.371763,-70.73734
28074,"POLICE","Police","Las Naciones","Maipú",,-33.521516,-70.786513
28240,"HAZARD","Pothole","María Elena","La Florida","Pamelitha33",-33.563743,-70.610432
28288,"JAM","Traffic Jam","Autopista Vespucio Sur",,,-33.50224,-70.740587
28289,"JAM","Traffic Jam","Alberto Llona","Maipú",,-33.522833,-70.755552
28307,"JAM","Standstill Traffic","Ruta 76 / Camino a Melipilla",,"snovavega",-33.51829,-70.740062
28350,"JAM","Standstill Traffic","Av. Independencia","Conchalí","jehielj714",-33.368501,-70.688754
28355,"JAM","Traffic Jam","Isabel Carrera","Conchalí",,-33.371901,-70.675345
28359,"JAM","Standstill Traffic","Av. Independencia","Conchalí","world_7ryiynqo",-33.368381,-70.688744
28511,"JAM","Standstill Traffic","Av. Ricardo Lyon","Providencia","jorgeSnd29",-33.428885,-70.607119
28517,"HAZARD","Traffic Light Fault","Nueva Tajamar","Las Condes",,-33.417786,-70.60185
28536,"HAZARD","Car Stopped on Shoulder","Hernando de Aguirre","Providencia","world_u4ksrzee",-33.438633,-70.593924
28537,"JAM","Heavy Traffic","Av. Pedro de Valdivia","Providencia",,-33.43446,-70.608571
28801,"JAM","Standstill Traffic","Nonato Coo","La Florida",,-33.563267,-70.575056
28809,"JAM","Standstill Traffic","Av. El Peñón","Puente Alto","Rodocell78",-33.580087,-70.565951
28883,"JAM","Heavy Traffic","Isabel La Católica","Las Condes",,-33.427888,-70.579237
28902,"JAM","Heavy Traffic","Vaticano","Las Condes","world_uqufy76w",-33.425552,-70.579215
28914,"JAM","Standstill Traffic","Av. Ossa","La Reina",,-33.436918,-70.573866
29040,"JAM","Heavy Traffic","Santa Inés","Calera de Tango","kanito_2",-33.630272,-70.801807
29147,"POLICE","Police","Av. Lo Ovalle","La Cisterna",,-33.512331,-70.665687
29175,"CHIT_CHAT","Chit-Chat","Av. Calera de Tango","Calera de Tango","world_15tqstv2",-33.628923,-70.765738
29176,"POLICE","Police","Av. Calera de Tango","Calera de Tango","world_15tqstv2",-33.629117,-70.76509
29177,"JAM","Heavy Traffic","Santa Inés","Calera de Tango",,-33.640426,-70.765361
29201,"CHIT_CHAT","Chit-Chat","Ruta 57 CH / Autopista Los Libertadores",,"wapingg",-33.305042,-70.699273
29264,"JAM","Standstill Traffic","Autopista Central",,,-33.602822,-70.716522
29266,"JAM","Heavy Traffic","Av. Pdte. Jorge Alessandri Rodríguez","San Bernardo",,-33.60561,-70.717018
29487,"JAM","Traffic Jam","Regina Gálvez","Nos, San Bernardo","world_r6k0mzrk",-33.638272,-70.711563
29555,"JAM","Heavy Traffic","Av. Libertador Bernardo O'Higgins","Estación Central",,-33.456968,-70.703504
29627,"HAZARD","Car Stopped on Shoulder","Av. La Florida","La Florida",,-33.51619,-70.583842
29923,"POLICE","Police","San Alfonso","Santiago",,-33.458191,-70.67491
29925,"JAM","Standstill Traffic","Av. Matucana","Santiago","world_2b9ozfo8",-33.442929,-70.679672
30021,"JAM","Standstill Traffic","Santa Inés","Calera de Tango",,-33.630085,-70.802464
30023,"JAM","Standstill Traffic","Santa Inés","Calera de Tango",,-33.629853,-70.803225
30044,"POLICE","Police","Av. Calera de Tango","Calera de Tango","worldweb_neye3ly3",-33.629066,-70.765262
30067,"JAM","Traffic Jam","Camino El Barrancón","San Bernardo",,-33.63522,-70.73136
30089,"JAM","Traffic Jam","Regina Gálvez","Nos, San Bernardo","world_r6k0mzrk",-33.637697,-70.709926
30090,"JAM","Traffic Jam","Camino La Capilla de Nos","San Bernardo",,-33.638154,-70.71319
30092,"JAM","Heavy Traffic","Camino La Capilla de Nos","San Bernardo",,-33.638084,-70.713729
30197,"JAM","Standstill Traffic","Av. Virginia Subercaseaux","Pirque",,-33.640193,-70.585276
30218,"JAM","Heavy Traffic","Av. Concha y Toro","Pirque","carlosalbertopichuantearavena",-33.633897,-70.573713
30457,"JAM","Heavy Traffic","Ruta G-30 / Camino a Lonquén",,"enirehtak1320",-33.592478,-70.781972
30540,"JAM","Heavy Traffic","Camino Catemito",,,-33.611345,-70.733143
30603,"CHIT_CHAT","Chit-Chat","Eucaliptus","San Bernardo","tataan1337",-33.60448,-70.714121
30605,"JAM","Traffic Jam","Victoria","San Bernardo",,-33.598292,-70.704412
30606,"JAM","Standstill Traffic","José Joaquín Pérez","San Bernardo",,-33.600758,-70.702428
30607,"JAM","Heavy Traffic","San José","San Bernardo",,-33.595725,-70.709251
30608,"JAM","Standstill Traffic","Lomas de Mirasur / General Urrutia","San Bernardo","mffanzoategui",-33.613817,-70.715733
30610,"JAM","Traffic Jam","Av. Pdte. Jorge Alessandri Rodríguez","San Bernardo",,-33.61312,-70.71584
30611,"JAM","Standstill Traffic","San José","San Bernardo","Gusanoatomico",-33.595232,-70.712419
30612,"JAM","Standstill Traffic","Av. Pdte. Jorge Alessandri Rodríguez","San Bernardo","SoyCopiloto",-33.598846,-70.716312
30613,"JAM","Standstill Traffic","Av. Pdte. Jorge Alessandri Rodríguez","San Bernardo","SoyCopiloto",-33.60109,-70.716568
30615,"JAM","Traffic Jam","América","San Bernardo",,-33.590517,-70.708764
30616,"JAM","Traffic Jam","San Alfonso","San Bernardo",,-33.598554,-70.708334
30617,"JAM","Heavy Traffic","Av. Pdte. Jorge Alessandri Rodríguez","San Bernardo",,-33.606254,-70.717031
30618,"CHIT_CHAT","Chit-Chat","Arturo Prat","San Bernardo","GianniCat14",-33.591927,-70.708519
30619,"JAM","Heavy Traffic","José Joaquín Pérez","San Bernardo","world_anr0ge9p",-33.602418,-70.703002
30662,"POLICE","Police","Av. Padre Hurtado","San Bernardo",,-33.593227,-70.679676
30663,"JAM","Standstill Traffic","Av. Portales Oriente","San Bernardo","world_8m6gouca",-33.609266,-70.694693
30664,"JAM","Standstill Traffic","San José","San Bernardo","JJRCtico",-33.603653,-70.684958
30665,"JAM","Traffic Jam","Almirante Riveros","San Bernardo","jhonny78speedy",-33.612257,-70.693362
30666,"HAZARD","Pothole","Santa Mercedes","San Bernardo","julianojla",-33.593856,-70.672004
30667,"JAM","Standstill Traffic","San José","San Bernardo","JJRCtico",-33.604796,-70.682814
30668,"JAM","Standstill Traffic","Eucaliptus","San Bernardo","world_8m6gouca",-33.611018,-70.697005
30669,"JAM","Standstill Traffic","Almirante Riveros","San Bernardo","world_8m6gouca",-33.613299,-70.691047
30802,"HAZARD","Car Stopped on Shoulder","Paicaví","La Pintana","Korko19",-33.599219,-70.638798
30804,"POLICE","Police","Batallón Chacabuco","La Pintana",,-33.591453,-70.626494
30887,"POLICE","Police","Av. Sargento Menadier","Puente Alto",,-33.619836,-70.598052
30888,"POLICE","Police","Acceso a Ruta 79",,,-33.605063,-70.603708
30890,"HAZARD","Car Stopped on Shoulder","Av. Jorge Ross Ossa","Puente Alto",,-33.59662,-70.594658
30891,"POLICE","Police","Av. Sargento Menadier","Puente Alto",,-33.619598,-70.596551
30892,"JAM","Traffic Jam","Av. Ejército Libertador","Puente Alto","Zebb37",-33.602962,-70.593699
30893,"JAM","Heavy Traffic","Av. Ejército Libertador","Puente Alto","world_7a85tkn7",-33.603419,-70.593482
30894,"POLICE","Police","Caletera Acceso Sur","La Pintana","ygacH",-33.591758,-70.60821
30897,"JAM","Heavy Traffic","Av. Eyzaguirre","Puente Alto","world_g0gv2x1o",-33.616328,-70.608875
30952,"JAM","Standstill Traffic","Av. San Carlos","Puente Alto","ignacioovergara",-33.597436,-70.570114
30954,"JAM","Heavy Traffic","Nemesio Vicuña","Puente Alto",,-33.609466,-70.570336
31185,"HAZARD","Car Stopped on Shoulder","Ruta 78",,"leogengar",-33.589418,-70.844892
31252,"POLICE","Police","Gabriela Mistral","Padre Hurtado",,-33.566877,-70.802824
31316,"JAM","Traffic Jam","Eucaliptus","Maipú",,-33.564144,-70.785779
31479,"JAM","Standstill Traffic","Autopista Central",,,-33.583891,-70.714226
31480,"JAM","Heavy Traffic","Urmeneta","San Bernardo","JorgeSanchezPedernera",-33.588247,-70.705196
31481,"JAM","Standstill Traffic","Urmeneta","San Bernardo",,-33.587687,-70.704988
31483,"JAM","Standstill Traffic","Urmeneta","San Bernardo",,-33.588845,-70.705418
31484,"JAM","Standstill Traffic","Maipú","San Bernardo","GianniCat14",-33.589619,-70.70708
31485,"JAM","Heavy Traffic","Camino La Vara Poniente","San Bernardo","Joacosaurio",-33.569541,-70.729171
31486,"JAM","Standstill Traffic","Av. Pdte. Jorge Alessandri Rodríguez","San Bernardo","calammarD",-33.566387,-70.711799
31487,"JAM","Heavy Traffic","Autopista Central",,,-33.58091,-70.713842
31488,"POLICE","Police","Av. Lo Blanco","San Bernardo",,-33.574104,-70.712742
31489,"CHIT_CHAT","Chit-Chat","Av. Colón Sur","San Bernardo","world_gawb7jlr",-33.58867,-70.7095
31490,"JAM","Standstill Traffic","12 de Febrero","San Bernardo",,-33.587499,-70.701994
31491,"HAZARD","Road Hazard","Av. Las Acacias","San Bernardo",,-33.56029,-70.702073
31492,"JAM","Standstill Traffic","Costanera Manuel Magallanes Moure","San Bernardo",,-33.588942,-70.710527
31493,"CHIT_CHAT","Chit-Chat","Av. Colón Sur","San Bernardo","GianniCat14",-33.589452,-70.706272
31494,"CHIT_CHAT","Chit-Chat","Zapata Lillo","San Bernardo",,-33.585755,-70.70114
31495,"JAM","Traffic Jam","Av. Colón Sur","San Bernardo","world_2bjty211",-33.588299,-70.710942
31497,"JAM","Standstill Traffic","Av. Colón Sur","San Bernardo","GianniCat14",-33.589354,-70.706674
31617,"POLICE","Police","Calderón de la Barca","San Bernardo","eduardo2363",-33.585057,-70.679325
31618,"JAM","Standstill Traffic","Av. Lo Blanco","El Bosque",,-33.575099,-70.695713
31619,"JAM","Heavy Traffic","Lo Moreno","El Bosque","Beserkil",-33.57373,-70.692033
31620,"HAZARD","Pothole","Av. Lo Moreno","El Bosque","CamiNinja11",-33.575219,-70.687735
31622,"JAM","Heavy Traffic","Av. Padre Hurtado","El Bosque",,-33.560757,-70.670604
31624,"HAZARD","Road Hazard","Diego Zenteno","San Bernardo","Ciclista más adelante",-33.581087,-70.690695
